date,bond_code,side,reason,price,quantity,notional,fee
2018-04-11,123002,buy,rebalance,108.703,6.67808421659134e-05,0.007259277885961284,7.259277885961284e-06
2018-04-11,128023,buy,rebalance,94.722,0.0004105381486444781,0.03888699451590225,3.8886994515902255e-05
2018-04-11,113019,buy,rebalance,104.8,6.761341896823132e-05,0.007085886307870642,7.085886307870642e-06
2018-04-11,123009,buy,rebalance,119.15,0.000326370075668504,0.03888699451590225,3.8886994515902255e-05
2018-04-23,128034,sell,rebalance,97.34,0.000550339691097232,0.053570065531404566,5.3570065531404566e-05
2018-04-23,113019,sell,rebalance,103.82,0.0004698060148578171,0.048775260462538564,4.877526046253857e-05
2018-04-23,128023,sell,rebalance,94.05,0.0004105381486444781,0.03861111288001316,3.8611112880013164e-05
2018-04-23,113017,sell,rebalance_resize,99.28,9.818544489910578e-07,9.747850969583222e-05,9.747850969583222e-08
2018-04-23,110042,sell,rebalance_resize,115.29,1.577932938779876e-05,0.0018191988851193192,1.8191988851193192e-06
2018-04-23,113503,sell,rebalance_resize,113.95,1.4971918624540705e-05,0.0017060501272664133,1.7060501272664133e-06
2018-04-23,128015,sell,rebalance_resize,111.127,7.4082640072925265e-06,0.0008232581543383966,8.232581543383966e-07
2018-04-23,128038,buy,rebalance,96.07,0.00039783425043737793,0.038219936439518896,3.82199364395189e-05
2018-04-23,128036,buy,rebalance,95.511,0.00010621660716044547,0.010144854366501307,1.0144854366501306e-05
2018-04-23,113017,buy,rebalance,99.28,5.2175717010686886e-20,5.180005184820994e-18,5.180005184820994e-21
2018-04-23,113505,buy,rebalance,104.15,1.765234057469814e-05,0.0018384912708548113,1.8384912708548114e-06
2018-04-23,128026,buy,rebalance,95.0,8.04226606967954e-06,0.0007640152766195563,7.640152766195564e-07
2018-04-23,128030,buy,rebalance,99.88,1.0499941657023231e-05,0.0010487341727034804,1.0487341727034804e-06
2018-04-23,110041,buy,rebalance,100.12,2.788928679684714e-06,0.00027922753941003357,2.792275394100336e-07
2018-04-23,110042,buy,rebalance,115.29,4.4930221049709375e-20,5.180005184820994e-18,5.180005184820994e-21
2018-04-23,113018,buy,rebalance,101.01,7.4110571260332805e-06,0.0007485908803006217,7.485908803006217e-07
